date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:23%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-05_58_16-PM.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-05_58_16-PM.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:24%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-06_14_37-PM.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-06_14_37-PM.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:24%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/08/jyothi.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/08/jyothi.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:24%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-06_18_13-PM.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/08/ChatGPT-Image-Aug-12-2026-06_18_13-PM.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:24%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/07/ChatGPT-Image-Jul-31-2026-10_54_56-AM-1.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/07/ChatGPT-Image-Jul-31-2026-10_54_56-AM-1.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:25%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2026/07/ChatGPT-Image-Jul-31-2026-05_35_08-PM.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2026/07/ChatGPT-Image-Jul-31-2026-05_35_08-PM.png	(from https://srijyothijewellersvizag.com/wp-content/uploads/elementor/css/post-4385.css?ver=1787128796)
17:41:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:25%20GMT	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/common.css?ver=4.0.1)
17:41:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:25%20GMT	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/common.css?ver=4.0.1)
17:41:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:25%20GMT	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/common.css?ver=4.0.1)
17:41:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:26%20GMT	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/common.css?ver=4.0.1)
17:41:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:26%20GMT	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/header-offcanvas.css?ver=4.0.1)
17:41:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:26%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:27%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.eot?	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400d41d.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:27%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.woff2	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.woff2	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:27%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:27%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:28%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-brands-400.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:28%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:28%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.eot?	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400d41d.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:28%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.woff2	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.woff2	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:28%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:29%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:29%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-regular-400.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:29%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:29%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.eot?	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900d41d.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:30%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.woff2	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.woff2	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:30%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:30%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:30%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/fa-solid-900.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/all-awesome.css?ver=5.11.2)
17:41:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:31%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/themify-icons.css?ver=1.0.0)
17:41:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:31%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/themify-icons.css?ver=1.0.0)
17:41:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:31%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/themify-icons.css?ver=1.0.0)
17:41:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:31%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/themify.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/themify-icons.css?ver=1.0.0)
17:41:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:32%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:32%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.eot?	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticond41d.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:32%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.woff2	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.woff2	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:33%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:33%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:33%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/Flaticon.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:33%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/Flaticon.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/css/Flaticon.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/flaticon.css?ver=1.0.0)
17:41:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:34%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.eot	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/bootstrap.css?ver=3.2.0)
17:41:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:34%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.eot?	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/bootstrap.css?ver=3.2.0)
17:41:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:34%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.woff	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.woff	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/bootstrap.css?ver=3.2.0)
17:41:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:34%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.ttf	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/bootstrap.css?ver=3.2.0)
17:41:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:35%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.svg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/fonts/bootstrap/glyphicons-halflings-regular.svg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/bootstrap.css?ver=3.2.0)
17:41:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:35%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/images/loading-quick.gif	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/images/loading-quick.gif	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/template.css?ver=1.0)
17:41:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:35%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/images/error.jpg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/images/error.jpg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/template.css?ver=1.0)
17:41:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:36%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/images/plus.png	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/images/plus.png	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/template.css?ver=1.0)
17:41:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:36%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/images/select.png	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/images/select.png	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/template.css?ver=1.0)
17:41:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:36%20GMT	https://srijyothijewellersvizag.com/wp-content/themes/freshen/images/bg-vendor.jpg	D:/per/srijyothijewellersvizag.com/wp-content/themes/freshen/images/bg-vendor.jpg	(from https://srijyothijewellersvizag.com/wp-content/themes/freshen/css/template.css?ver=1.0)
17:41:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:37%20GMT	https://srijyothijewellersvizag.com/wp-includes/css/dist/block-library/style.min.css?ver=7.0.4	D:/per/srijyothijewellersvizag.com/wp-includes/css/dist/block-library/style.min40dd.css	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:37%20GMT	https://srijyothijewellersvizag.com/shop-2/feed/	D:/per/srijyothijewellersvizag.com/shop-2/feed/index.html	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:37	7488/7488	---M-Z	200	added ('OK')	text/css	etag:%221d40-6a8538fa-8389f64d4545fa26;gz%22	https://srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/assets/libs/magnific-popup/magnific-popup.css?ver=1787129630	D:/per/srijyothijewellersvizag.com/wp-content/plugins/elementskit-lite/assets/libs/magnific-popup/magnific-popup272a.css	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:38%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=350&max_price=400	D:/per/srijyothijewellersvizag.com/shop-2189e	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:38%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=400&max_price=450	D:/per/srijyothijewellersvizag.com/shop-24e8a	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:38%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=450&max_price=500	D:/per/srijyothijewellersvizag.com/shop-25a91	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:38%20GMT	https://srijyothijewellersvizag.com/product-category/bangles/	D:/per/srijyothijewellersvizag.com/product-category/bangles/index.html	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:39%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=500&max_price=550	D:/per/srijyothijewellersvizag.com/shop-23785	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:39%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=550&max_price=600	D:/per/srijyothijewellersvizag.com/shop-2d0d7	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:39%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=600&max_price=650	D:/per/srijyothijewellersvizag.com/shop-2f072	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:39%20GMT	https://srijyothijewellersvizag.com/product-category/chokers/	D:/per/srijyothijewellersvizag.com/product-category/chokers/index.html	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:39%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=650&max_price=700	D:/per/srijyothijewellersvizag.com/shop-262fe	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:40%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=700&max_price=750	D:/per/srijyothijewellersvizag.com/shop-28a0f	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:40%20GMT	https://srijyothijewellersvizag.com/shop-2?min_price=750&max_price=6800	D:/per/srijyothijewellersvizag.com/shop-2d880	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:40%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2e95d72e95d72e95-150x150.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2e95d72e95d72e95-150x150.png	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:40%20GMT	https://srijyothijewellersvizag.com/product-category/monalisa-beads-collection/	D:/per/srijyothijewellersvizag.com/product-category/monalisa-beads-collection/index.html	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:41%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2qtr1o2qtr1o2qtr-150x150.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2qtr1o2qtr1o2qtr-150x150.png	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:41%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2yzuh12yzuh12yzu-150x150.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_2yzuh12yzuh12yzu-150x150.png	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:41%20GMT	https://srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_8hdnh28hdnh28hdn-150x150.png	D:/per/srijyothijewellersvizag.com/wp-content/uploads/2025/10/Gemini_Generated_Image_8hdnh28hdnh28hdn-150x150.png	(from https://srijyothijewellersvizag.com/shop-2/)
17:41:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2019%20Aug%202026%2012:11:41%20GMT	https://srijyothijewellersvizag.com/product-category/temple-designs/	D:/per/srijyothijewellersvizag.com/product-category/temple-designs/index.html	(from https://srijyothijewellersvizag.com/shop-2/)
